0, 0, Header, 1, 1, 1024
1, 0, Start_track
1, 0, Title_t, "1"
1, 0, Note_on_c, 0, 69, 65
1, 512, Note_on_c, 0, 69, 65
1, 512, Note_off_c, 0, 69, 0
1, 1024, Note_on_c, 0, 62, 65
1, 1024, Note_on_c, 0, 72, 65
1, 1024, Note_on_c, 0, 77, 65
1, 1024, Note_on_c, 0, 82, 65
1, 1024, Note_on_c, 0, 86, 65
1, 1024, Note_on_c, 0, 29, 65
1, 1024, Note_on_c, 0, 41, 65
1, 1033, Note_off_c, 0, 69, 0
1, 1545, Note_off_c, 0, 77, 0
1, 1545, Note_off_c, 0, 82, 0
1, 1545, Note_off_c, 0, 86, 0
1, 1545, Note_off_c, 0, 72, 0
1, 1545, Note_off_c, 0, 62, 0
1, 2048, Note_off_c, 0, 29, 0
1, 2048, Note_off_c, 0, 41, 0
1, 2048, Note_on_c, 0, 74, 65
1, 2048, Note_on_c, 0, 70, 65
1, 2560, Note_on_c, 0, 86, 65
1, 2560, Note_on_c, 0, 46, 65
1, 2560, Note_on_c, 0, 50, 65
1, 2560, Note_on_c, 0, 74, 65
1, 3072, Note_on_c, 0, 65, 65
1, 3072, Note_off_c, 0, 74, 0
1, 3072, Note_off_c, 0, 74, 0
1, 3072, Note_off_c, 0, 70, 0
1, 3072, Note_on_c, 0, 72, 65
1, 3072, Note_on_c, 0, 78, 65
1, 3081, Note_off_c, 0, 86, 0
1, 3584, Note_off_c, 0, 50, 0
1, 3584, Note_off_c, 0, 46, 0
1, 4508, Note_off_c, 0, 72, 0
1, 4608, Note_on_c, 0, 57, 65
1, 4608, Note_on_c, 0, 86, 65
1, 4636, Note_off_c, 0, 65, 0
1, 4672, Note_off_c, 0, 57, 0
1, 4864, Note_on_c, 0, 75, 65
1, 4864, Note_on_c, 0, 61, 65
1, 5120, Note_off_c, 0, 61, 0
1, 5120, Note_on_c, 0, 46, 65
1, 5120, Note_on_c, 0, 74, 65
1, 5124, Note_off_c, 0, 75, 0
1, 5376, Note_on_c, 0, 77, 65
1, 5380, Note_off_c, 0, 74, 0
1, 5454, Note_off_c, 0, 86, 0
1, 5504, Note_off_c, 0, 78, 0
1, 5632, Note_on_c, 0, 46, 65
1, 5632, Note_off_c, 0, 46, 0
1, 5632, Note_on_c, 0, 82, 65
1, 5636, Note_off_c, 0, 77, 0
1, 5888, Note_on_c, 0, 82, 65
1, 5892, Note_off_c, 0, 82, 0
1, 6144, Note_on_c, 0, 86, 65
1, 6144, Note_off_c, 0, 46, 0
1, 6144, Note_on_c, 0, 58, 65
1, 6148, Note_off_c, 0, 82, 0
1, 6656, Note_on_c, 0, 70, 65
1, 6656, Note_on_c, 0, 79, 65
1, 6656, Note_on_c, 0, 50, 65
1, 6656, Note_on_c, 0, 45, 65
1, 6656, Note_on_c, 0, 82, 65
1, 7168, Note_on_c, 0, 41, 65
1, 7168, Note_off_c, 0, 86, 0
1, 7168, Note_off_c, 0, 58, 0
1, 7168, Note_off_c, 0, 50, 0
1, 7168, Note_off_c, 0, 45, 0
1, 7680, Note_off_c, 0, 70, 0
1, 7680, Note_on_c, 0, 84, 65
1, 7680, Note_on_c, 0, 82, 65
1, 7680, Note_off_c, 0, 79, 0
1, 7680, Note_on_c, 0, 53, 65
1, 7700, Note_off_c, 0, 82, 0
1, 7936, Note_on_c, 0, 48, 65
1, 7940, Note_off_c, 0, 53, 0
1, 8025, Note_off_c, 0, 82, 0
1, 8025, Note_off_c, 0, 84, 0
1, 8192, Note_off_c, 0, 48, 0
1, 8192, Note_on_c, 0, 45, 65
1, 8448, Note_on_c, 0, 46, 65
1, 8452, Note_off_c, 0, 45, 0
1, 8704, Note_off_c, 0, 41, 0
1, 8704, Note_on_c, 0, 46, 65
1, 8708, Note_off_c, 0, 46, 0
1, 8960, Note_on_c, 0, 45, 65
1, 8964, Note_off_c, 0, 46, 0
1, 9201, Note_off_c, 0, 45, 0
1, 9216, Note_on_c, 0, 70, 65
1, 9472, Note_on_c, 0, 86, 65
1, 9476, Note_off_c, 0, 70, 0
1, 9728, Note_on_c, 0, 86, 65
1, 9732, Note_off_c, 0, 86, 0
1, 9984, Note_on_c, 0, 82, 65
1, 9988, Note_off_c, 0, 86, 0
1, 10240, Note_on_c, 0, 51, 65
1, 10240, Note_on_c, 0, 81, 65
1, 10244, Note_off_c, 0, 82, 0
1, 10752, Note_on_c, 0, 70, 65
1, 11264, Note_off_c, 0, 81, 0
1, 11264, Note_off_c, 0, 51, 0
1, 11264, Note_on_c, 0, 53, 65
1, 11264, Note_on_c, 0, 69, 65
1, 11264, Note_on_c, 0, 82, 65
1, 11264, Note_on_c, 0, 48, 65
1, 11273, Note_off_c, 0, 70, 0
1, 11520, Note_off_c, 0, 48, 0
