0, 0, Header, 1, 1, 1024
1, 0, Start_track
1, 0, Title_t, "1"
1, 0, Note_on_c, 0, 69, 65
1, 512, Note_on_c, 0, 62, 65
1, 512, Note_off_c, 0, 69, 0
1, 1280, Note_off_c, 0, 62, 0
1, 1536, Note_on_c, 0, 74, 65
1, 2304, Note_off_c, 0, 74, 0
1, 2560, Note_on_c, 0, 74, 65
1, 4096, Note_on_c, 0, 74, 65
1, 4096, Note_off_c, 0, 74, 0
1, 4608, Note_on_c, 0, 76, 65
1, 4608, Note_off_c, 0, 74, 0
1, 5120, Note_off_c, 0, 76, 0
1, 6144, Note_on_c, 0, 66, 65
1, 6656, Note_off_c, 0, 66, 0
1, 7168, Note_on_c, 0, 64, 65
1, 7680, Note_off_c, 0, 64, 0
1, 8192, Note_on_c, 0, 65, 65
1, 8192, Note_on_c, 0, 69, 65
1, 8704, Note_off_c, 0, 65, 0
1, 8704, Note_off_c, 0, 69, 0
1, 8704, Note_on_c, 0, 70, 65
1, 8704, Note_on_c, 0, 65, 65
1, 9728, Note_off_c, 0, 65, 0
1, 9728, Note_on_c, 0, 64, 65
1, 9748, Note_off_c, 0, 70, 0
1, 10752, Note_off_c, 0, 64, 0
1, 10752, Note_on_c, 0, 64, 65
1, 11776, Note_off_c, 0, 64, 0
1, 11776, Note_on_c, 0, 66, 65
1, 12800, Note_off_c, 0, 66, 0
1, 12800, Note_on_c, 0, 66, 65
1, 13824, Note_off_c, 0, 66, 0
1, 13824, Note_on_c, 0, 64, 65
1, 14336, Note_on_c, 0, 64, 65
1, 14336, Note_off_c, 0, 64, 0
1, 16384, Note_off_c, 0, 64, 0
1, 16384, Note_on_c, 0, 64, 65
1, 18432, Note_on_c, 0, 62, 65
1, 18432, Note_off_c, 0, 64, 0
1, 20480, Note_off_c, 0, 62, 0
1, 20480, Note_on_c, 0, 64, 65
1, 22528, Note_off_c, 0, 64, 0
1, 22528, Note_on_c, 0, 64, 65
1, 24576, Note_on_c, 0, 64, 65
1, 24576, Note_off_c, 0, 64, 0
1, 24576, Note_on_c, 0, 69, 65
1, 25088, Note_off_c, 0, 64, 0
1, 25088, Note_off_c, 0, 69, 0
1, 25600, Note_on_c, 0, 54, 65
1, 25600, Note_on_c, 0, 58, 65
1, 26112, Note_off_c, 0, 54, 0
1, 26112, Note_off_c, 0, 58, 0
1, 26624, Note_on_c, 0, 62, 65
1, 26624, Note_on_c, 0, 61, 65
1, 26624, Note_on_c, 0, 56, 65
1, 27136, Note_off_c, 0, 56, 0
1, 27136, Note_off_c, 0, 62, 0
1, 27136, Note_off_c, 0, 61, 0
1, 27648, Note_on_c, 0, 59, 65
1, 27648, Note_on_c, 0, 62, 65
1, 27648, Note_on_c, 0, 55, 65
1, 29184, Note_off_c, 0, 62, 0
1, 29184, Note_off_c, 0, 55, 0
1, 29184, Note_on_c, 0, 55, 65
1, 29184, Note_on_c, 0, 59, 65
1, 29184, Note_on_c, 0, 62, 65
1, 29184, Note_off_c, 0, 59, 0
1, 30720, Note_on_c, 0, 62, 65
1, 30720, Note_on_c, 0, 59, 65
1, 30720, Note_off_c, 0, 62, 0
1, 30720, Note_off_c, 0, 59, 0
1, 30720, Note_off_c, 0, 55, 0
1, 30720, Note_on_c, 0, 55, 65
1, 31744, Note_on_c, 0, 57, 65
1, 31744, Note_off_c, 0, 62, 0
1, 31744, Note_off_c, 0, 59, 0
1, 31744, Note_on_c, 0, 64, 65
1, 31744, Note_off_c, 0, 55, 0
1, 31744, Note_on_c, 0, 61, 65
1, 33280, Note_off_c, 0, 64, 0
1, 33280, Note_off_c, 0, 61, 0
1, 33280, Note_off_c, 0, 57, 0
1, 33280, Note_on_c, 0, 57, 65
1, 33280, Note_on_c, 0, 54, 65
1, 33280, Note_on_c, 0, 61, 65
1, 34816, Note_off_c, 0, 57, 0
1, 34816, Note_off_c, 0, 61, 0
1, 34816, Note_on_c, 0, 57, 65
1, 34816, Note_on_c, 0, 54, 65
1, 34816, Note_off_c, 0, 54, 0
1, 36352, Note_off_c, 0, 54, 0
1, 36352, Note_off_c, 0, 57, 0
1, 36352, Note_on_c, 0, 57, 65
1, 36352, Note_on_c, 0, 57, 65
1, 36352, Note_on_c, 0, 61, 65
1, 37264, Note_off_c, 0, 61, 0
1, 37274, Note_off_c, 0, 57, 0
1, 37274, Note_off_c, 0, 57, 0
1, 37376, Note_on_c, 0, 45, 65
1, 38298, Note_off_c, 0, 45, 0
1, 38400, Note_on_c, 0, 57, 65
1, 39322, Note_off_c, 0, 57, 0
1, 39424, Note_on_c, 0, 61, 65
1, 39424, Note_on_c, 0, 69, 65
1, 40346, Note_off_c, 0, 69, 0
1, 40346, Note_off_c, 0, 61, 0
1, 40448, Note_on_c, 0, 69, 65
