0, 0, Header, 1, 1, 1024
1, 0, Start_track
1, 0, Title_t, "1"
1, 0, Note_on_c, 0, 69, 65
1, 512, Note_off_c, 0, 69, 0
1, 512, Note_on_c, 0, 75, 65
1, 1024, Note_on_c, 0, 76, 65
1, 1033, Note_off_c, 0, 75, 0
1, 1485, Note_off_c, 0, 76, 0
1, 1536, Note_on_c, 0, 80, 65
1, 1536, Note_on_c, 0, 75, 65
1, 1536, Note_on_c, 0, 61, 65
1, 1792, Note_off_c, 0, 61, 0
1, 2048, Note_on_c, 0, 76, 65
1, 2048, Note_on_c, 0, 71, 65
1, 2048, Note_on_c, 0, 76, 65
1, 2177, Note_off_c, 0, 80, 0
1, 2304, Note_off_c, 0, 76, 0
1, 2304, Note_off_c, 0, 75, 0
1, 2304, Note_off_c, 0, 76, 0
1, 2304, Note_off_c, 0, 71, 0
1, 2304, Note_on_c, 0, 71, 65
1, 2560, Note_off_c, 0, 71, 0
1, 4352, Note_on_c, 0, 71, 65
1, 5120, Note_on_c, 0, 71, 65
1, 5120, Note_off_c, 0, 71, 0
1, 5632, Note_off_c, 0, 71, 0
1, 5632, Note_on_c, 0, 71, 65
1, 5632, Note_on_c, 0, 76, 65
1, 5632, Note_on_c, 0, 49, 65
1, 6144, Note_off_c, 0, 49, 0
1, 6144, Note_on_c, 0, 78, 65
1, 6144, Note_on_c, 0, 52, 65
1, 6400, Note_off_c, 0, 52, 0
1, 6400, Note_off_c, 0, 71, 0
1, 6400, Note_on_c, 0, 59, 65
1, 6400, Note_off_c, 0, 76, 0
1, 6656, Note_on_c, 0, 67, 65
1, 6656, Note_off_c, 0, 78, 0
1, 6656, Note_off_c, 0, 59, 0
1, 7168, Note_on_c, 0, 80, 65
1, 7168, Note_off_c, 0, 67, 0
1, 8192, Note_off_c, 0, 80, 0
1, 9216, Note_on_c, 0, 69, 65
1, 9216, Note_on_c, 0, 81, 65
1, 9984, Note_off_c, 0, 81, 0
1, 9984, Note_off_c, 0, 69, 0
1, 10240, Note_on_c, 0, 66, 65
1, 10240, Note_on_c, 0, 74, 65
1, 11776, Note_on_c, 0, 62, 65
1, 11776, Note_on_c, 0, 54, 65
1, 11776, Note_off_c, 0, 66, 0
1, 11776, Note_off_c, 0, 74, 0
1, 11776, Note_on_c, 0, 57, 65
1, 12288, Note_off_c, 0, 54, 0
1, 12288, Note_off_c, 0, 57, 0
1, 12288, Note_off_c, 0, 62, 0
1, 12800, Note_on_c, 0, 57, 65
1, 12800, Note_on_c, 0, 61, 65
1, 12800, Note_on_c, 0, 64, 65
1, 13312, Note_off_c, 0, 61, 0
1, 13312, Note_off_c, 0, 57, 0
1, 13312, Note_off_c, 0, 64, 0
1, 13824, Note_on_c, 0, 62, 65
1, 13824, Note_on_c, 0, 55, 65
1, 13824, Note_on_c, 0, 59, 65
1, 16384, Note_off_c, 0, 55, 0
1, 16384, Note_off_c, 0, 59, 0
1, 16384, Note_on_c, 0, 62, 65
1, 16384, Note_off_c, 0, 62, 0
1, 16384, Note_on_c, 0, 57, 65
1, 16384, Note_on_c, 0, 54, 65
1, 17920, Note_on_c, 0, 57, 65
1, 17920, Note_on_c, 0, 54, 65
1, 17920, Note_off_c, 0, 62, 0
1, 17920, Note_off_c, 0, 57, 0
1, 17920, Note_off_c, 0, 54, 0
1, 17920, Note_on_c, 0, 62, 65
1, 18432, Note_off_c, 0, 62, 0
1, 18432, Note_off_c, 0, 54, 0
1, 18432, Note_off_c, 0, 57, 0
1, 18944, Note_on_c, 0, 62, 65
1, 18944, Note_on_c, 0, 59, 65
1, 18944, Note_on_c, 0, 55, 65
1, 20480, Note_on_c, 0, 55, 65
1, 20480, Note_off_c, 0, 59, 0
1, 20480, Note_off_c, 0, 55, 0
1, 20480, Note_on_c, 0, 59, 65
1, 20480, Note_on_c, 0, 62, 65
1, 20480, Note_off_c, 0, 62, 0
1, 22016, Note_on_c, 0, 59, 65
1, 22016, Note_on_c, 0, 62, 65
1, 22016, Note_off_c, 0, 59, 0
1, 22016, Note_off_c, 0, 62, 0
1, 22016, Note_on_c, 0, 67, 65
1, 22016, Note_off_c, 0, 55, 0
1, 23040, Note_on_c, 0, 63, 65
1, 23040, Note_on_c, 0, 66, 65
1, 23040, Note_off_c, 0, 62, 0
1, 23040, Note_off_c, 0, 59, 0
1, 23040, Note_off_c, 0, 67, 0
1, 23552, Note_on_c, 0, 69, 65
1, 23552, Note_off_c, 0, 63, 0
1, 23552, Note_off_c, 0, 66, 0
1, 24064, Note_off_c, 0, 69, 0
1, 24064, Note_on_c, 0, 68, 65
1, 24576, Note_on_c, 0, 62, 65
1, 24576, Note_off_c, 0, 68, 0
1, 25600, Note_off_c, 0, 62, 0
1, 26112, Note_on_c, 0, 62, 65
